ENVO:00002229	arenosol	ENVO:03605015
ENVO:01001616	bare soil	ENVO:03605015
ENVO:00005770	beech forest soil	ENVO:03605015
ENVO:00005789	bluegrass field soil	ENVO:03605015
ENVO:00005802	bulk soil	ENVO:03605015
ENVO:00005760	burned soil	ENVO:03605015
ENVO:00002239	calcisol	ENVO:03605015
ENVO:00002235	cambisol	ENVO:03605015
ENVO:00002237	chernozem	ENVO:03605015
ENVO:00002262	clay soil	ENVO:03605015
ENVO:06105205	compacted soil	ENVO:03605015
ENVO:00005747	compost soil	ENVO:03605015
ENVO:00002236	cryosol	ENVO:03605015
ENVO:00005748	dry soil	ENVO:03605015
ENVO:00002238	durisol	ENVO:03605015
ENVO:00005787	eucalyptus forest soil	ENVO:03605015
ENVO:00002246	ferralsol	ENVO:03605015
ENVO:00005754	fertilized soil	ENVO:03605015
ENVO:00005755	field soil	ENVO:03605015
ENVO:00002273	fluvisol	ENVO:03605015
ENVO:00002261	forest soil	ENVO:03605015
ENVO:01001528	friable-frozen soil	ENVO:03605015
ENVO:01001638	frost-susceptible soil	ENVO:03605015
ENVO:00005765	frozen compost soil	ENVO:03605015
ENVO:01001526	frozen soil	ENVO:03605015
ENVO:00002244	gleysol	ENVO:03605015
ENVO:00005750	grassland soil	ENVO:03605015
ENVO:00002245	gypsisol	ENVO:03605015
ENVO:01001525	hard-frozen soil	ENVO:03605015
ENVO:00005781	heat stressed soil	ENVO:03605015
ENVO:00002243	histosol	ENVO:03605015
ENVO:00005751	jungle soil	ENVO:03605015
ENVO:00002240	kastanozem	ENVO:03605015
ENVO:00005756	lawn soil	ENVO:03605015
ENVO:00005783	leafy wood soil	ENVO:03605015
ENVO:00002241	leptosol	ENVO:03605015
ENVO:00005766	limed soil	ENVO:03605015
ENVO:00002242	lixisol	ENVO:03605015
ENVO:00002258	loam	ENVO:03605015
ENVO:00002248	luvisol	ENVO:03605015
ENVO:00005767	manured soil	ENVO:03605015
ENVO:00005769	mountain forest soil	ENVO:03605015
ENVO:00005771	muddy soil	ENVO:03605015
ENVO:00002247	nitisol	ENVO:03605015
ENVO:00005768	orchid soil	ENVO:03605015
ENVO:00005782	ornithogenic soil	ENVO:03605015
ENVO:00005740	paddy field soil	ENVO:03605015
ENVO:03600036	pathogen-suppressive soil	ENVO:03605015
ENVO:00002249	phaeozem	ENVO:03605015
ENVO:00002251	planosol	ENVO:03605015
ENVO:01001527	plastic-frozen soil	ENVO:03605015
ENVO:00002250	plinthosol	ENVO:03605015
ENVO:00002257	podzol	ENVO:03605015
ENVO:00005764	pond soil	ENVO:03605015
ENVO:00005790	red soil	ENVO:03605015
ENVO:00002256	regosol	ENVO:03605015
ENVO:00005743	roadside soil	ENVO:03605015
ENVO:00005788	rubber plantation soil	ENVO:03605015
ENVO:00005746	savanna soil	ENVO:03605015
ENVO:00005752	sawah soil	ENVO:03605015
ENVO:00001998	soil	ENVO:03605015
ENVO:00002252	solonchak	ENVO:03605015
ENVO:00002255	solonetz	ENVO:03605015
ENVO:00005784	spruce forest soil	ENVO:03605015
ENVO:00002274	stagnosol	ENVO:03605015
ENVO:02000059	surface soil	ENVO:03605015
ENVO:00002275	technosol	ENVO:03605015
ENVO:00005778	tropical soil	ENVO:03605015
ENVO:01001397	ultisol	ENVO:03605015
ENVO:00002253	umbrisol	ENVO:03605015
ENVO:00005786	upland soil	ENVO:03605015
ENVO:00005779	vegetable garden soil	ENVO:03605015
ENVO:00002254	vertisol	ENVO:03605015
ENVO:04000009	active permafrost layer	ENVO:03605014
ENVO:00000438	alas	ENVO:03605014
ENVO:00000127	badland	ENVO:03605014
ENVO:00000091	beach	ENVO:03605014
ENVO:00000287	butte	ENVO:03605014
ENVO:00000096	caldera	ENVO:03605014
ENVO:01000935	campground	ENVO:03605014
ENVO:00000169	canyon	ENVO:03605014
ENVO:00000067	cave	ENVO:03605014
ENVO:03000117	channel	ENVO:03605014
ENVO:00000155	cirque	ENVO:03605014
ENVO:00000087	cliff	ENVO:03605014
ENVO:00000514	crater	ENVO:03605014
ENVO:00000320	crevasse	ENVO:03605014
ENVO:03000143	cryosphere	ENVO:03605014
ENVO:00000074	dam	ENVO:03605014
ENVO:01001357	desert	ENVO:03605014
ENVO:00000291	drainage basin	ENVO:03605014
ENVO:00000276	drumlin	ENVO:03605014
ENVO:00000277	dry lake	ENVO:03605014
ENVO:00000170	dune	ENVO:03605014
ENVO:00000551	endorheic basin	ENVO:03605014
ENVO:00000280	escarpment	ENVO:03605014
ENVO:00000282	esker	ENVO:03605014
ENVO:00000078	farm	ENVO:03605014
ENVO:00000232	fen	ENVO:03605014
ENVO:00000039	fjord	ENVO:03605014
ENVO:00000255	flood plain	ENVO:03605014
ENVO:01001568	frost heave	ENVO:03605014
ENVO:00000216	fumarole	ENVO:03605014
ENVO:00000011	garden	ENVO:03605014
ENVO:00000133	glacier	ENVO:03605014
ENVO:03600087	greenhouse	ENVO:03605014
ENVO:00000463	harbour	ENVO:03605014
ENVO:00000083	hill	ENVO:03605014
ENVO:00000516	hummock	ENVO:03605014
ENVO:00000174	isthmus	ENVO:03605014
ENVO:00000542	kame	ENVO:03605014
ENVO:00000175	karst	ENVO:03605014
ENVO:00000410	kipuka	ENVO:03605014
ENVO:00000533	landfill	ENVO:03605014
ENVO:00000417	machair	ENVO:03605014
ENVO:00000035	marsh	ENVO:03605014
ENVO:00000108	meadow ecosystem	ENVO:03605014
ENVO:00000179	mesa	ENVO:03605014
ENVO:00000076	mine	ENVO:03605014
ENVO:00001996	mine drainage	ENVO:03605014
ENVO:00000432	monadnock	ENVO:03605014
ENVO:00000177	moraine	ENVO:03605014
ENVO:00000081	mountain	ENVO:03605014
ENVO:00000181	nunatak	ENVO:03605014
ENVO:00002061	oil spill	ENVO:03605014
ENVO:00000489	palsa	ENVO:03605014
ENVO:00000562	park	ENVO:03605014
ENVO:00000266	pasture	ENVO:03605014
ENVO:00000044	peatland	ENVO:03605014
ENVO:01001871	pit	ENVO:03605014
ENVO:00000086	plain	ENVO:03605014
ENVO:00000182	plateau	ENVO:03605014
ENVO:00000325	polje	ENVO:03605014
ENVO:00000260	prairie	ENVO:03605014
ENVO:00000284	quarry	ENVO:03605014
ENVO:01001207	ranch	ENVO:03605014
ENVO:01000446	ravine	ENVO:03605014
ENVO:02000141	refinery	ENVO:03605014
ENVO:00005801	rhizosphere	ENVO:03605014
ENVO:00000418	ria	ENVO:03605014
ENVO:00000283	ridge	ENVO:03605014
ENVO:00000496	rill	ENVO:03605014
ENVO:00000022	river	ENVO:03605014
ENVO:03501239	riverfront	ENVO:03605014
ENVO:00000064	road	ENVO:03605014
ENVO:00000300	scrubland area	ENVO:03605014
ENVO:00000545	shingle beach	ENVO:03605014
ENVO:00000304	shore	ENVO:03605014
ENVO:00000195	sinkhole	ENVO:03605014
ENVO:00002000	slope	ENVO:03605014
ENVO:01001665	soil cryoturbate	ENVO:03605014
ENVO:00000027	spring	ENVO:03605014
ENVO:01001489	spur	ENVO:03605014
ENVO:00000419	stack	ENVO:03605014
ENVO:00000262	steppe	ENVO:03605014
ENVO:00000023	stream	ENVO:03605014
ENVO:00000543	swale	ENVO:03605014
ENVO:00000508	terrace	ENVO:03605014
ENVO:03000085	thermokarst	ENVO:03605014
ENVO:01000649	trench	ENVO:03605014
ENVO:00000068	tunnel	ENVO:03605014
ENVO:00000370	tuya	ENVO:03605014
ENVO:00000100	valley	ENVO:03605014
ENVO:00000247	volcano	ENVO:03605014
ENVO:00000031	wadi	ENVO:03605014
ENVO:00000292	watershed	ENVO:03605014
ENVO:00000026	well	ENVO:03605014
ENVO:00000444	woodland clearing	ENVO:03605014
