slot	class	abstract	alias	aliases	annotations	broad_mappings	close_mappings	comments	conforms_to	deprecated	description	designates_type	domain	domain_of	enum_range	exact_mappings	examples	from_schema	identifier	ifabsent	implicit_prefix	imported_from	in_language	in_subset	inlined	inlined_as_list	is_a	is_grouping_slot	is_usage_slot	key	local_names	mappings	maximum_cardinality	maximum_value	minimum_cardinality	minimum_value	mixin	mixins	multivalued	narrow_mappings 	notes	pattern	range	rank	readonly	recommended	related_mappings	required	see_also	slot_group	slot_uri	source	status	string_serialization	structured_pattern	subproperty_of	title	todos	unit	usage_slot_name
> slot	class	abstract	alias	aliases	ignore	broad_mappings	close_mappings	comments	conforms_to	deprecated	description	designates_type	domain	domain_of	enum_range	exact_mappings	examples	from_schema	identifier	ifabsent	implicit_prefix	imported_from	in_language	in_subset	inlined	inlined_as_list	is_a	is_grouping_slot	is_usage_slot	key	local_names	mappings	maximum_cardinality	maximum_value	minimum_cardinality	minimum_value	mixin	mixins	multivalued	narrow_mappings 	notes	pattern	range	rank	readonly	recommended	related_mappings	required	see_also	slot_group	slot_uri	source	status	string_serialization	structured_pattern	subproperty_of	title	todos	unit	usage_slot_name
>				internal_separator: “|”		internal_separator: “|”	internal_separator: “|”	internal_separator: “|”						internal_separator: “|”		internal_separator: “|”	internal_separator: “|”							internal_separator: “|”							internal_separator: “|”	internal_separator: “|”						internal_separator: “|”		internal_separator: “|”	internal_separator: “|”						internal_separator: “|”		internal_separator: “|”									internal_separator: “|”		
Bioscales																		https://example.com/nmdc_submission_schema									dh_section																	11																
EMSL																		https://example.com/nmdc_submission_schema									dh_section																	2																
EMSL_store_temp								Enter a temperature in celsius. Numeric portion only.			Temperature at which the sample sent to EMSL should be stored						-80	https://example.com/nmdc_submission_schema																										4				true		EMSL				{float}			EMSL sample storage temperature, deg. C			
JGI_Metagenomics																		https://example.com/nmdc_submission_schema									dh_section																	3																
JGI_Metatranscriptomics																		https://example.com/nmdc_submission_schema									dh_section																	4																
MIxS																		https://example.com/nmdc_submission_schema									dh_section																	5																
MIxS_Inspired																		https://example.com/nmdc_submission_schema									dh_section																	7																
MIxS_NASSF																		https://example.com/nmdc_submission_schema									dh_section																	9																
MIxS_core																		https://example.com/nmdc_submission_schema									dh_section																	10																
MIxS_investigation																		https://example.com/nmdc_submission_schema									dh_section																	8																
MixS_Modified																		https://example.com/nmdc_submission_schema									dh_section																	6																
Sample_ID																		https://example.com/nmdc_submission_schema									dh_section																	1																
air_data																		https://example.com/nmdc_submission_schema							true	true													true				air																	
analysis_type											Select all the data types associated or available for this biosample						metagenomics; metabolomics; proteomics	https://example.com/nmdc_submission_schema																					true				analysis_type_enum	3				true	MIxS:investigation_type	Sample ID							analysis/data type			
biofilm_data																		https://example.com/nmdc_submission_schema							true	true													true				biofilm																	
bioscales_data																		https://example.com/nmdc_submission_schema							true	true													true				bioscales																	
built_env_data																		https://example.com/nmdc_submission_schema							true	true													true				built_env																	
collection_date_inc								Date should be formatted as YYYY(-MM(-DD)). Ie, 2021-04-15, 2021-04 and 2021 are all acceptable.			Date the incubation was harvested/collected/ended. Only relevant for incubation samples.						2021-04-15, 2021-04 and 2021 are all acceptable.	https://example.com/nmdc_submission_schema																							MIxS collection_date accepts (truncated) ISO8601. DH taking arb prec date only			2		true			MIxS:collection_date	MIxS Inspired				{date, arbitrary precision}			incubation collection date			
collection_time								Time should be entered as HH:MM(:SS) in GMT. See here for a converter: https://www.worldtimebuddy.com/pst-to-gmt-converter			The time of sampling, either as an instance (single point) or interval.						13:33 or 13:33:55	https://example.com/nmdc_submission_schema																							MIxS collection_date accepts (truncated) ISO8601. DH taking seconds optional time only			1		true			MIxS:collection_date	MIxS Inspired				{time, seconds optional}			collection time, GMT			
collection_time_inc								Time should be entered as HH:MM(:SS) in GMT. See here for a converter: https://www.worldtimebuddy.com/pst-to-gmt-converter			Time the incubation was harvested/collected/ended. Only relevant for incubation samples.						13:33 or 13:33:55	https://example.com/nmdc_submission_schema																							MIxS collection_date accepts (truncated) ISO8601. DH taking seconds optional time only			3		true			MIxS:collection_date	MIxS Inspired				{time, seconds optional}			incubation collection time, GMT			
dh_section											A section (ie group if columns) within a DataHarmonizer interface							https://example.com/nmdc_submission_schema																																										
dna_absorb1								Recommended value is between 1 and 3.			260/280 measurement of DNA sample purity						2.02	https://example.com/nmdc_submission_schema																										7		true				JGI-Metagenomics				{float}			DNA absorbance 260/280			
dna_absorb2								Recommended value is between 1 and 3.			260/230 measurement of DNA sample purity						2.02	https://example.com/nmdc_submission_schema																										8		true				JGI-Metagenomics				{float}			DNA absorbance 260/230			
dna_collect_site											Provide information on the site your DNA sample was collected from						untreated pond water	https://example.com/nmdc_submission_schema																										15				true		JGI-Metagenomics				{text}			DNA collection site			
