ENVO:01000930	ecological corridor
FOODON:03400845	coffee, tea, cocoa or infusion (eurofir)
CHEBI:22718	benzoates
CHEBI:25362	elemental molecule
ENVO:00005786	upland soil
UBERON:0002546	cranial placode
FOODON:03401095	50192900 - pasta/noodles  (gs1 gpc)
FOODON:00001232	vinaigrette dressing food product
ENVO:01000061	marine wind mixed layer
CHEBI:53225	poly(alkylene) macromolecule
UBERON:0012180	head or neck skin
ENVO:01000445	disturbed ecosystem
ENVO:03510031	oil-based paint
NCBITaxon:3699	Brassicales
NCBITaxon:6545	Pteriomorphia
ENVO:03501217	tissue paper
ENVO:00002224	eutrophic water
FOODON:00001665	broad bean food product
NCBITaxon:1437201	Pentapetalae
ENVO:03501263	hand tool
UBERON:0007376	outer epithelium
CHEBI:33653	aliphatic compound
FOODON:00001245	tea beverage (liquid)
ENVO:01000182	temperate desert biome
ENVO:00000239	pocasin
ENVO:01000543	atmospheric layer
CHEBI:36683	organochlorine compound
ENVO:02000045	red clay
CHEBI:25940	peroxides
NCBITaxon:41378	Avicennia germinans
CHEBI:36892	elemental fluorine
CHEBI:33677	f-block molecular entity
ENVO:01000515	tiled building roof
NCBITaxon:1890450	Aphanothecaceae
FOODON:03316271	sugar product
ENVO:01001470	observatory system
FOODON:00001160	pomaceous fruit extract
ENVO:01000592	bed base
UBERON:0004119	endoderm-derived structure
FOODON:00001046	animal seafood product
UBERON:0003439	nerve of trunk region
CHEBI:26216	potassium atom
ENVO:01001345	floating ice mass
ENVO:00000267	submarine canyon
ENVO:01000564	mantle lamp
CHEBI:43098	heptane
ENVO:00002201	cis-dichloroethane contaminated sediment
UBERON:0003585	dermis connective tissue
ENVO:01001200	anthropised terrestrial environmental zone
CHEBI:36915	inorganic cation
ENVO:00002450	ocean basin
UBERON:0005389	transparent eye structure
CHEBI:28838	lutein
ENVO:02000109	dust from plant parts
ENVO:00000446	terrestrial biome
PO:0020148	shoot apical meristem
ENVO:03500005	anthropogenic litter
ENVO:00000069	distributary
FOODON:00001058	fruit extract food product
ENVO:01001169	area protected according to IUCN guidelines
CHEBI:33408	pnictogen oxoacid
ENVO:01001166	IUCN habitat/species management area
ENVO:06105279	sandy clay
ENVO:03520001	middle atmospheric level
ENVO:03501231	hospice
ENVO:01001623	glacial summer surface
ENVO:00005758	alluvial swamp soil
ENVO:01000228	tropical moist broadleaf forest biome
NCBITaxon:1892263	Hapalosiphonaceae
CHEBI:25608	nucleoside phosphate
ENVO:00000525	canalized stream
ENVO:01001341	marine tidal flow zone
ENVO:01000472	building roof
ENVO:01000646	lithosphere
FOODON:00001243	animal lipid food product
CHEBI:38669	pyrazolopyrimidine
ENVO:01000766	legal settlement
ENVO:01000166	mycetome
UBERON:0005638	anterior chamber epithelium
UBERON:0000021	cutaneous appendage
ENVO:00000116	vineyard
ENVO:03600022	vinasse
ENVO:01000272	mudstone
ENVO:01001323	estuarine open water pycnocline
ENVO:01000211	temperate coniferous forest biome
ENVO:00000458	valley glacier
FOODON:00001049	pork chop food product
UBERON:0004768	bone of lower jaw
ENVO:00000112	area of tundra
ENVO:00000381	massif
ENVO:00000535	weir
ENVO:00000236	dambo
CHEBI:33261	organosulfur compound
ENVO:00000325	polje
UBERON:0002390	hematopoietic system
ENVO:01001414	cumulus cloud
ENVO:00010504	surface layer
ENVO:00002192	poultry litter
ENVO:00000091	beach
ENVO:00000552	talik
FOODON:00002153	plant seed vegetable food product
NCBITaxon:51953	Elaeis guineensis
ENVO:04000014	particulate organic nitrogen
UBERON:0006876	vasculature of organ
ENVO:03500008	safe environment for human presence
ENVO:06105103	macroplastic particle
ENVO:01000535	pour-flush pit latrine
ENVO:00000121	artificial channel
ENVO:03501224	carvery
UBERON:0003504	respiratory system blood vessel
ENVO:01000091	topographic upwelling front
ENVO:00000346	grain of acid dune sand
ENVO:01000491	glass building floor
CHEBI:16240	hydrogen peroxide
CHEBI:143907	manganese hydroxide
UBERON:0007823	appendage girdle region
ENVO:01000360	solutional cave
CHEBI:33240	coordination entity
NCBITaxon:1892259	Aphanizomenonaceae
ENVO:01000241	juniper woodland
ENVO:03500028	pneumatic drill
ENVO:04000013	particulate organic carbon
ENVO:06105239	exchangeable calcium
ENVO:03000083	methane-releasing thermokarst lake
ENVO:03501213	light switch
FOODON:00003341	brassica food product
ENVO:01000790	hydrocarbon flame
ENVO:01000266	water vapour
FOODON:03400213	fudge (us cfr)
UBERON:0012360	bone of jaw
UBERON:0001425	pectoral lymphatic vessel
ENVO:01001552	flaw lead
FOODON:00001208	hyacinth bean food product
FOODON:03400188	confectionery (us cfr)
ENVO:01000057	marine algal bloom
ENVO:01003020	fiat part of an astronomical object
ENVO:00000303	sea coast
ENVO:01000934	restaurant
ENVO:00000057	mangrove swamp
CHEBI:13389	NAD
NCBITaxon:71275	rosids
ENVO:01000116	pebble sediment
ENVO:01000036	oceanic mesopelagic zone biome
CHEBI:50047	organic amino compound
ENVO:03510040	stain
ENVO:01001369	tidal mangrove shrubland
ENVO:01001052	aerosol environment
ENVO:01001406	laboratory facility
FOODON:00001103	fermented agave beverage
ENVO:06105105	nanoplastic particle
ENVO:01001514	congelation ice in a fresh water body
ENVO:01001404	ecological province
PCO:0000029	multi-species collection of organisms
ENVO:00000232	fen
ENVO:01000366	talus cave
ENVO:01000834	water raindrop
ENVO:00002273	fluvisol
ENVO:01000959	primary atmosphere
ENVO:01001147	helium planet
ENVO:00002200	sea ice
ENVO:00005775	salt contaminated soil
ENVO:00000050	geyser
FOODON:00001136	distilled fermented beverage
ENVO:01001097	tectonic plate
ENVO:03520006	supercooled water droplet
ENVO:03600048	shower curtain
ENVO:01000180	tundra biome
ENVO:03501296	cheese processing plant
CHEBI:33679	helium molecular entity
FOODON:00001771	cow milk based food product
ENVO:01000654	undersea trough
CHEBI:25701	organic oxide
UBERON:0004296	respiratory system lymphatic vessel smooth muscle
ENVO:00000058	underground lake
FOODON:00001170	grape berry food product
ENVO:00002236	cryosol
ENVO:03501150	gynaecology unit facility
ENVO:02000143	sugar refinery
UBERON:0005156	reproductive structure
FOODON:00001919	grain based vinegar food product
FOODON:00002301	pork cured meat food product
ENVO:00000175	karst
CHEBI:28659	phosphorus atom
ENVO:01000072	marine Taylor column
ENVO:03510057	permanent hair dye
ENVO:01001854	hydrothermal field
ENVO:00000249	lateral moraine
UBERON:0006568	hypothalamic nucleus
ENVO:03501114	public train
ENVO:03500011	violent environment
ENVO:03501178	rheumatology unit facility
ENVO:01000675	atmospheric column
ENVO:00002228	pond water
ENVO:03501359	equipment frame
ENVO:00002054	chalk
FOODON:00001274	egg food product
UBERON:0010371	ecto-epithelium
CHEBI:17347	testosterone
CHEBI:36908	argon molecular entity
ENVO:00000467	university campus
ENVO:01000827	closed eaves
UBERON:0000328	gut wall
ENVO:01000092	equatorial upwelling front
CHEBI:35156	calcium salt
NCBITaxon:465832	Calyptra
ENVO:00001997	acid mine drainage
ENVO:01000075	marine thermocline
ENVO:01000462	masonry cement
NCBITaxon:162985	Hapalosiphon
ENVO:01001527	plastic-frozen soil
ENVO:01001620	mass of ice and snow
ENVO:00003090	kynurenate enriched soil
CHEBI:36388	saturated organic heterocyclic parent
ENVO:01001798	tropical mixed forest biome
ENVO:01000469	exterior wall
ENVO:01001127	ice giant
UBERON:0006211	buccopharyngeal membrane
CHEBI:33595	cyclic compound
ENVO:02000058	cloth
ENVO:01000960	secondary atmosphere
CHEBI:33702	polyatomic cation
FOODON:00001279	cake icing food product
ENVO:01001378	marine bed
UBERON:0004535	cardiovascular system
ENVO:01000685	water mass
ENVO:00000006	second-order administrative region
ENVO:03000053	intraglacial lake
ENVO:03000077	slush ice layer
ENVO:00003930	scum
ENVO:00000061	underground water body
ENVO:01000965	constructed swimming pool
FOODON:00001128	Limburger cheese food product
ENVO:00002145	chromate contaminated soil
ENVO:01000918	open animal house
UBERON:0000922	embryo
ENVO:03501367	pneumatic conveyor
ENVO:01001121	plant matter
FOODON:00001093	cereal grain food product
ENVO:01000626	drylot
ENVO:01000187	subtropical savanna biome
CHEBI:37403	copper coordination entity
ENVO:01000301	estuarine water
ENVO:02000152	mangrove biome sediment
CHEBI:32952	amine
CHEBI:49995	elemental neon
FOODON:00001290	salad dressing
ENVO:01000259	pycnocline
ENVO:03501226	greasy spoon
CHEBI:26710	sodium chloride
ENVO:01000175	woodland biome
ENVO:01001704	subpolar environment
UBERON:0014371	future telencephalon
CHEBI:23016	carbonates
CHEBI:35402	chromium oxoanion
CHEBI:33250	atom
CHEBI:35757	monocarboxylic acid anion
UBERON:0000161	orifice
FOODON:00001152	melon fruit food product
ENVO:03510024	lacquer
UBERON:0006965	vascular cord
NCBITaxon:2157	Archaea
ENVO:01001550	sea-ice lead
ENVO:01000065	marine oxygen minimum zone
ENVO:01000974	food kiosk
ENVO:03501304	cellophane
ENVO:00002050	achondrite
ENVO:03400010	freezing rain
ENVO:01000150	marine subtidal rocky reef
ENVO:01001315	estuarine open water surface layer
ENVO:00001995	rock
ENVO:00000310	meteor impact crater
ENVO:01000602	truck
ENVO:00010624	botanical garden
UBERON:0008998	vasculature of brain
ENVO:2000005	freshwater algal bloom
ENVO:00000352	continental arc
ENVO:01000943	vegetated hill
CHEBI:26677	silicon molecular entity
ENVO:03501143	discharge unit facility
UBERON:0011863	bone collagen fibril
ENVO:00000188	palsa mire
CHEBI:16454	pantothenate
CHEBI:59999	chemical substance
UBERON:0004906	ectodermal part of digestive tract
FOODON:00001172	nut food product
CHEBI:24836	inorganic oxide
ENVO:01000909	biocrust
FOODON:03420244	mammalian milk whey
FOODON:00001021	acifified beer wort food product
FOODON:03400356	European Union agency food product type
CHEBI:3311	calcium carbonate
UBERON:0000349	limbic system
ENVO:00000030	dead cave
FOODON:03411048	carbohydrate-producing plant
ENVO:00002180	naphthalene enriched sediment
FAO:0000001	fungal structure
NCBITaxon:1437183	Mesangiospermae
ENVO:01000028	marine hadal zone biome
ENVO:01001773	thrust fault
CHEBI:15368	acrolein
ENVO:01000848	flower strip
CHEBI:23114	chloride salt
FOODON:03420228	extract, concentrate or isolate of plant or animal
CHEBI:33319	lanthanoid atom
UBERON:0003714	neural tissue
ENVO:2000044	coke
CHEBI:30440	thallium
ENVO:00003895	paper product
ENVO:01001424	stratocumulus castellanus cloud
ENVO:00000172	sandy desert
ENVO:00002256	regosol
ENVO:01001717	neutral occluded front
UBERON:0034768	morphological feature
UBERON:0007530	migrating mesenchyme population
PO:0006035	shoot system epidermis
ENVO:01000121	colloidal sediment
ENVO:01000349	root matter
ENVO:00000873	freshwater biome
CHEBI:134179	volatile organic compound
NCBITaxon:106220	Mytiloidea
NCBITaxon:7586	Echinodermata
FOODON:00001626	bakery food product
UBERON:0000463	organism substance
ENVO:01001874	poultry hatchery
ENVO:06105008	plastic fragment
ENVO:03500007	noisy environment
PCO:0000002	ecological community
ENVO:01001702	subtropical environment
ENVO:01001244	cropland ecosystem
ENVO:03600008	intensive care unit
CHEBI:23042	carotene
CHEBI:24675	hydroxybenzoate
UBERON:0004226	gastrointestinal system smooth muscle
ENVO:01000783	public utility line
ENVO:01000167	determinate root nodule
CHEBI:15379	dioxygen
ENVO:01000162	organ
ENVO:01001190	brown sea ice
ENVO:00002140	cobble
UBERON:0003914	epithelial tube
FOODON:03400801	seafood or related product (eurofir)
ENVO:01000508	salt material
CHEBI:28112	nickel atom
ENVO:2100002	intestine environment
ENVO:03501341	community health centre
ENVO:04000008	soil organic matter
NCBITaxon:169729	Elaeidinae
ENVO:01000955	desert tree line ecotone
ENVO:02000120	zinc chloride fume
CHEBI:36976	nucleotide
ENVO:00000524	abandoned watercourse
FOODON:00001153	muskmelon (Cucumis melo) fruit food product
UBERON:0001981	blood vessel
CHEBI:62968	crystalline cellulose
FOODON:00001296	sheep milk cheese (unpasteurized)
ENVO:00000360	area of national forest
ENVO:00000109	woodland area
ENVO:00000173	rocky desert
ENVO:00000288	cotton plantation
ENVO:01000958	terrestrial planet
ENVO:01000233	intermediate lava
CHEBI:46676	tremolite asbestos
UBERON:0010741	bone of pectoral complex
FOODON:00001196	pigeon pea (whole, dried)
CHEBI:35403	chromium coordination entity
CHEBI:53388	poly(hydroxybutyrate)
ENVO:00000248	glacial valley
ENVO:03600078	oil refinery
ENVO:01000310	haline environment
ENVO:01000433	needleleaf forest
ENVO:01000686	marine water mass
ENVO:00000021	freshwater lake
ENVO:03501251	vacuum cleaner
ENVO:01001547	land ice mass
ENVO:03000141	snow layer
NCBITaxon:1316646	Salicornioideae
ENVO:01001110	ecosystem
FOODON:00001089	corn flour food product
ENVO:01001070	impact crater lake
ENVO:03501344	insecure housing
FOODON:00001291	clam food product
ENVO:01000450	salt glacier
NCBITaxon:92939	Gloeotrichia
ENVO:03400002	area of polar tundra
ENVO:01000854	tropical marine coral reef biome
CHEBI:25384	monocarboxylic acid
NCBITaxon:436486	Dinosauria
CHEBI:25016	lead atom
ENVO:00000003	mine tailing
NCBITaxon:58019	Pinopsida
UBERON:0005498	primitive heart tube
ENVO:00002191	animal litter
ENVO:00002214	power plant
CHEBI:35341	steroid
ENVO:01000315	acidic environment
ENVO:01000806	nebula
ENVO:01000820	pedosphere
UBERON:0007237	1st arch mandibular component
ENVO:01001646	amorphous solid
ENVO:00000413	pingo
NCBITaxon:77021	Cylindrospermopsis
ENVO:03501225	coffeehouse
UBERON:0011158	primary subdivision of skull
CHEBI:23044	carotenoid
CHEBI:47882	cyclic polypyrrole
ENVO:03501220	door
ENVO:00000105	lake surface
ENVO:01001781	part of a landmass
CHEBI:25388	monohydroxybenzoate
FOODON:00001055	sea water fish food product
CHEBI:2571	aliphatic alcohol
ENVO:01000672	geological joint
ENVO:03600017	slurry
FOODON:00001169	cruciferous food product
UBERON:0001277	intestinal epithelium
ENVO:01000621	microcosm
ENVO:01001302	estuarine coastal surface layer
ENVO:00000365	Ramsar site
PO:0006036	root epidermis
FOODON:00001175	plant stem food product
ENVO:00000313	blowout
ENVO:03520003	cloud part
ENVO:01000546	exosphere
NCBITaxon:403651	Pfiesteriaceae
ENVO:01000102	cold surface current
UBERON:0002465	lymphoid system
FOODON:00001289	potato salad food product
NCBITaxon:117570	Teleostomi
UBERON:0007100	primary circulatory organ
FOODON:00001041	beef food product
CHEBI:49936	uranium(0)
ENVO:00000463	harbour
ENVO:01000548	eutrophic lake
ENVO:01000608	boat
FOODON:03307539	food (dried)
CHEBI:33285	heteroorganic entity
FOODON:00001256	dairy food product
ENVO:03600020	tailings dam
CHEBI:61296	adenyl ribonucleotide
ENVO:00000412	tidal watercourse
ENVO:00000264	seamount
ENVO:03520004	cloud base
ENVO:01001474	astronomical observatory system
CHEBI:37217	titanium molecular entity
ENVO:01000812	desert pavement
FOODON:00001124	caprine cheese food product
ENVO:01000193	temperate grassland biome
ENVO:01001560	colloidal suspension
UBERON:0004274	lateral ventricle choroid plexus epithelium
ENVO:03501210	control panel
ENVO:01000518	diapir
CHEBI:23905	monoatomic anion
ENVO:03000035	supraglacial lake
UBERON:0010341	1st arch mesenchyme from head mesenchyme
ENVO:01001671	open cage mariculture facility
ENVO:03510001	brake fluid
ENVO:01001137	ice planet
ENVO:01000329	cypress dome
ENVO:00002221	shop
PO:0025127	primordium
UBERON:0001988	feces
CHEBI:39285	chloropicrin
ENVO:01000639	planetary structural layer
FOODON:00002012	lupine bean food product
ENVO:01001898	acidic spring
CHEBI:36352	neutrino
UBERON:0035965	wall of blood vessel
ENVO:01001188	holothurian digestive tract contents
ENVO:0010162	dry stream valley
ENVO:01000243	boulder
ENVO:01000885	area of developed space with medium usage intensity
ENVO:01001347	glacial equlibrium line
ENVO:03501335	day care facility
UBERON:0003129	skull
ENVO:00005781	heat stressed soil
FOODON:00002157	plant sweetener
ENVO:00000391	land bridge
NCBITaxon:70910	Acridomorpha
ENVO:01000040	oceanic benthopelagic zone biome
ENVO:01001258	vog
ENVO:03501342	dormitory
FOODON:00002071	orange food product
ENVO:03600030	soil horizon
ENVO:01000582	landline telephone
CHEBI:51958	organic polycyclic compound
UBERON:0000075	subdivision of skeletal system
ENVO:00002056	shale
CHEBI:36916	cation
NCBITaxon:301957	Modiolinae
UBERON:0000926	mesoderm
ENVO:00000323	live cave
ENVO:01001800	tropical moist broadleaf forest
ENVO:01000948	polar tree-line ecotone
UBERON:0003089	sclerotome
ENVO:01001693	isobaric surface
ENVO:00000022	river
ENVO:00000363	area designated as a nature reserve
ENVO:01000714	storm surge
UBERON:0013701	main body axis
ENVO:00002268	sphagnum bog
ENVO:00000366	area designated as a national nature reserve
ENVO:01001141	carbon monoxide ice
ENVO:01001812	subpolar grassland
FOODON:00001209	pulse food product
UBERON:0004905	articulation
UBERON:0001894	diencephalon
CHEBI:26675	silicic acid
FOODON:00001142	maize (corn) food product
ENVO:03400016	area of ice cover
ENVO:01001397	ultisol
ENVO:01000160	marine pockmark
ENVO:03501279	tenement
ENVO:01000319	rocky slope
ENVO:00003083	sarcosine enriched soil
ENVO:00000270	beaver pond
ENVO:02000118	paraffin wax
ENVO:00002872	bagasse
FOODON:00004242	animal food product
FOODON:00001176	invertebrate animal food product
ENVO:01001181	rhizoplane
ENVO:00000436	tunnel valley
ENVO:03501138	anaesthetics unit facility
ENVO:00000000	geographic feature
NCBITaxon:1783272	Terrabacteria group
ENVO:01001811	temperate grassland
ENVO:01000161	marine sponge reef
FOODON:03400874	GS1 Global Product Classification (GPC)
ENVO:01001325	estuarine tidal riverine coastal lower water column
ENVO:01000979	channel of an intermittent river
NCBITaxon:1301283	Oscillatoriophycideae
ENVO:00000427	meander
FOODON:00001214	candy food product
ENVO:00002119	alkaline hot spring
ENVO:03400001	area of alpine tundra
CHEBI:27363	zinc atom
CHEBI:32594	barium atom
ENVO:00002126	aerobic bioreactor
UBERON:0004756	dermal skeletal element
ENVO:03501230	field hospital
CHEBI:24834	inorganic anion
ENVO:00005741	alpine soil
UBERON:0001473	lymphatic vessel
ENVO:01001530	water ice core
ENVO:01000048	ocean biome
ENVO:03501318	hygienic food production area
ENVO:01000496	straw exterior wall
NCBITaxon:2864	Dinophyceae
ENVO:02000139	desert spring
ENVO:00002123	bioreactor
CHEBI:37164	homopolysaccharide
ENVO:00005746	savanna soil
UBERON:0001866	sebum
ENVO:01000473	thatch
CHEBI:33575	carboxylic acid
UBERON:0007811	craniocervical region
OBI:0000967	container
ENVO:01001847	hoarfrost
NCBITaxon:1	root
ENVO:00003064	drinking water
ENVO:01001299	atmospheric zone
ENVO:02000119	oil shale
UBERON:0009920	optic neural crest
CHEBI:38251	magnesium tetrapyrrole
ENVO:00000254	till plain
ENVO:03501208	air vent
NCBITaxon:190523	Laguncularia
ENVO:01000322	brackish water environment
ENVO:01000613	watercraft
ENVO:00000101	delta
CHEBI:35170	vanadium(0)
UBERON:0000047	simple eye
ENVO:02000153	marine salt marsh sediment
ENVO:00000439	dell
CHEBI:75896	iron sulfides
CHEBI:33597	homocyclic compound
ENVO:00000146	snow field
ENVO:03501254	water tank
ENVO:02000101	fibrous dust
NCBITaxon:7705	Holothuroidea
ENVO:00000208	marine pelagic zone
ENVO:00003964	tobacco warehouse
CHEBI:33662	annulene
ENVO:01001012	lithometeor
ENVO:01001053	saline aerosol environment
ENVO:00000262	steppe
ENVO:03501363	conveyor belt component
FOODON:00001183	bread food product
FOODON:00001838	fermented cereal beverage
UBERON:0010312	immature eye
NCBITaxon:1583079	Erebinae
UBERON:0004734	gastrula
CHEBI:33620	aluminium molecular entity
ENVO:02000092	iron mine
FOODON:00001166	plant inflorescence food product
UBERON:0007798	vascular system
ENVO:01001192	sediment surface
FOODON:00001182	pickled cruciferous food product
ENVO:00005783	leafy wood soil
UBERON:0000165	mouth
ENVO:00005750	grassland soil
CHEBI:36389	saturated organic heteromonocyclic parent
ENVO:03600003	drinking water pipeline network
ENVO:01000047	mediterranean sea biome
ENVO:01000477	gypsum plaster
ENVO:01000396	tropical sclerophyllous dry forest
CHEBI:27889	lead(0)
FOODON:00001173	plant seed food product
ENVO:01001133	mega-Earth
ENVO:00002113	deep marine sediment
CHEBI:33558	alpha-amino-acid anion
CHEBI:33252	atomic nucleus
ENVO:03600014	pipeline network
CHEBI:83821	amino acid derivative
ENVO:00002252	solonchak
ENVO:02000144	natural gas processing plant
ENVO:00000062	populated place
ENVO:02000036	saliva material
ENVO:01000560	charcoal
FOODON:00001067	buttermilk food product
CHEBI:23117	chlorine molecular entity
ENVO:01000070	terrigenous sediment
ENVO:01001326	estuarine tidal riverine open water surface layer
UBERON:0012274	columnar epithelium
CHEBI:38101	organonitrogen heterocyclic compound
CHEBI:21656	N-acyl-hexosamine
FOODON:00001010	processed meat food product
ENVO:00005766	limed soil
ENVO:01001562	hydrogel
ENVO:03501272	mosque
ENVO:01001529	glacier snout
ENVO:01000921	closed animal house
ENVO:01001452	Calyptra habitat
ENVO:01000869	area of scrub
ENVO:00005755	field soil
ENVO:01001802	subtropical moist broadleaf forest
ENVO:00002204	anthropogenic contamination feature
ENVO:00000317	tidal pool
CHEBI:27283	very long-chain fatty acid
ENVO:00000890	small river biome
ENVO:00000414	natural arch
CHEBI:46721	carbonate salt
ENVO:03600049	smokeless tobacco
FOODON:00001114	zebra dairy food product
FOODON:00001081	Bondon cheese food product
ENVO:03600002	cooling water
CHEBI:35106	nitrogen hydride
FOODON:00001161	citrus fruit extract food product
ENVO:00000250	medial moraine
ENVO:00000558	diversionary dam
ENVO:00000471	flood control dam
UBERON:0011300	gray matter of telencephalon
ENVO:01001887	letter paper
ENVO:01001115	manure storage space
UBERON:0011108	synovial joint of pectoral girdle
CHEBI:25216	metalloporphyrin
ENVO:00005803	animal habitation
ENVO:01001804	subtropical forest
CHEBI:33560	p-block element atom
ENVO:00000285	quicksand bed
ENVO:03501181	tertiary referral hospital
BFO:0000024	fiat object
ENVO:01000394	tropical freshwater swamp forest
UBERON:0019269	gray matter of diencephalon
UBERON:0005423	developing anatomical structure
CHEBI:33347	vanadium group element atom
CHEBI:13643	glycol
ENVO:02000112	fume
ENVO:01000257	white smoker
UBERON:0001969	blood plasma
FOODON:00001080	tape kefan food product
UBERON:0001456	face
ENVO:00005793	muddy water
FOODON:00001004	fermenting sugar cane juice
ENVO:01000649	trench
ENVO:02000094	ore
ENVO:01000138	plant matter fall
ENVO:01000589	bench
CHEBI:33328	silicon oxoacid
FOODON:00001252	animal derived beverage
ENVO:01001486	landspout
ENVO:01000332	gravelly slope
ENVO:01001792	tropical broadleaf forest
UBERON:0000915	thoracic segment of trunk
CHEBI:50796	nanotube
ENVO:01001089	aerosolised solids
UBERON:0014903	primordial vasculature
ENVO:01001103	detritus
ENVO:03600064	microbialite
ENVO:00000426	ocean floor
ENVO:00000305	peninsula
ENVO:03000115	perennial snow patch
CHEBI:33822	organic hydroxy compound
ENVO:03510060	gel ink
ENVO:00003089	testosterone enriched soil
UBERON:0004141	heart tube
UBERON:0013702	body proper
CHEBI:38201	bacteriochlorophyll
UBERON:0004731	neuromere
UBERON:0003457	head bone
FOODON:00002423	agave food product
CHEBI:33521	metal atom
UBERON:0000911	chyle
PO:0025034	leaf
CHEBI:33321	rare earth metal atom
ENVO:01000977	dry pitfall trap
CHEBI:66933	N-alkylglycine
ENVO:00000026	well
ENVO:01000263	cold seep
ENVO:01001458	mist
UBERON:0003081	lateral plate mesoderm
CHEBI:38206	chlorophyllide
CHEBI:136861	pyrrolopurine
UBERON:0010707	appendage girdle complex
CHEBI:26178	polyester macromolecule
UBERON:0000479	tissue
ENVO:03600042	marine lake water
ENVO:01000893	area of woody wetland
CHEBI:33366	copper group element atom
ENVO:00002873	organic waste material
ENVO:06105012	biota
FOODON:00001028	Brie cheese food product
ENVO:00000039	fjord
ENVO:03501302	cork
ENVO:01000860	temperate marine upwelling biome
ENVO:01001311	solid surface layer
ENVO:01000659	igneous intrusion
ENVO:01000240	conifer woodland
ENVO:00000207	oceanic zone
ENVO:03501309	booth
ENVO:00000371	complex volcano
ENVO:00002122	arsenic-rich mud
UBERON:0001444	subdivision of head
ENVO:00000210	marine aphotic zone
CHEBI:83820	non-proteinogenic amino acid
ENVO:00005788	rubber plantation soil
ENVO:00000347	grain of sea sand
ENVO:03510002	automatic transmission fluid
CHEBI:33432	monoatomic chlorine
UBERON:0000488	atypical epithelium
ENVO:00000475	inlet
ENVO:01001317	estuarine tidal riverine coastal surface layer
CHEBI:64708	one-carbon compound
UBERON:0007284	presumptive neural plate
ENVO:03000051	ice-encased melt pond
ENVO:00002061	oil spill
UBERON:0002391	lymph
ENVO:00000206	marine neritic zone
CHEBI:34970	saxitoxin
CHEBI:46681	anthophyllite
CHEBI:26214	porphyrins
ENVO:01000864	mouth of liquid discharge conduit
ENVO:01001616	bare soil
ENVO:01000296	dry lake bed
UBERON:4100000	skeletal element projection
ENVO:03501329	spoon
ENVO:00000327	speleothem
UBERON:0003570	respiratory system connective tissue
CHEBI:50094	sulfur coordination entity
FOODON:00002219	salad food product
ENVO:01001523	frazil
CHEBI:37407	cyclic ether
ENVO:03501246	footbridge
UBERON:0019264	gray matter of forebrain
ENVO:00005754	fertilized soil
ENVO:03000069	young ice
NCBITaxon:197562	Pancrustacea
FOODON:03316579	multi-component plant food product
ENVO:03600052	water tap
ENVO:00000040	waterfall
ENVO:00002263	garden soil
UBERON:0002385	muscle tissue
NCBITaxon:88770	Panarthropoda
