ENVO:00002240	kastanozem
ENVO:00002872	bagasse
ENVO:00000437	Nye channel
ENVO:01000154	carbon dioxide-reducing sediment
UBERON:0001988	feces
UBERON:0004296	respiratory system lymphatic vessel smooth muscle
ENVO:01000185	montane desert biome
ENVO:03000005	erosionally enriched glacial ice
ENVO:01001355	crater zone
NCBITaxon:117558	Bathymodiolinae
ENVO:01000087	tidal mixing front
ENVO:03000025	erosionally enriched ice
ENVO:01001380	neritic mussel reef
ENVO:01000975	animal trap
FOODON:03400842	non alcoholic beverage (eurofir)
UBERON:0004529	anatomical projection
CHEBI:33595	cyclic compound
ENVO:01000430	broadleaf forest
CHEBI:38222	hydrocarbyl anion
UBERON:0003834	thoracic segment blood vessel
CHEBI:18422	sulfur dioxide
ENVO:01000162	organ
ENVO:03600066	halite
ENVO:00002191	animal litter
FOODON:00001163	solanaceous fruit food product
UBERON:0010336	mandibular process mesenchyme from neural crest
ENVO:00000291	drainage basin
ENVO:00000470	irrigation dam
UBERON:0003037	septum
CHEBI:33746	vanadium group molecular entity
UBERON:0008998	vasculature of brain
ENVO:00000413	pingo
ENVO:00005793	muddy water
CHEBI:35780	phosphate ion
ENVO:03510014	India ink
CHEBI:33485	chalcogen oxoanion
CHEBI:33241	oxoacid derivative
ENVO:01001480	domestic building
FOODON:03317170	meat (whole or parts)
ENVO:01001142	iron planet
ENVO:01000610	motor
ENVO:03000050	atmosphere-exposed melt pond
ENVO:01001120	animal manure product
ENVO:03501112	public bus
ENVO:01000007	organic object formed through microbial activity
UBERON:0006238	future brain
ENVO:00002231	alisol
ENVO:01000152	iron-reducing sediment
ENVO:01001022	natural lake
UBERON:0002297	cerumen
CHEBI:61120	nucleobase-containing molecular entity
CHEBI:61293	adenyl nucleotide
ENVO:00002252	solonchak
ENVO:01001489	spur
ENVO:00003963	warehouse
ENVO:00002199	sandy beach
UBERON:3000961	external integument structure
ENVO:00002186	contaminated water
ENVO:03605000	periphytic biofilm
ENVO:00002044	sludge
ENVO:00000249	lateral moraine
CHEBI:36388	saturated organic heterocyclic parent
ENVO:03605007	freshwater stream
CHEBI:27338	xylene
ENVO:01001019	hypereutrophic lake
CHEBI:61452	poly(ethylene terephthalate) polymer
ENVO:02000030	chyle material
ENVO:03501343	first nations reserve
ENVO:00002034	biofilm
ENVO:03600093	artificial satellite
CHEBI:88184	metal allergen
ENVO:01000449	wet meadow ecosystem
CHEBI:35293	fused compound
ENVO:01000995	dry river
ENVO:00000154	flood meadow ecosystem
NCBITaxon:301959	Mytilinae
ENVO:00003045	bacon curing brine
ENVO:01000339	polar biome
UBERON:0000913	interstitial fluid
ENVO:01001040	saline environment
ENVO:01001188	holothurian digestive tract contents
ENVO:01000459	asphalt concrete
ENVO:01000595	cupboard
UBERON:0001798	vitreous body
NCBITaxon:1177	Nostoc
ENVO:03600045	plant pot
ENVO:03520007	snow crystal
CHEBI:36878	inorganic radical ion
UBERON:0005629	vascular plexus
NCBITaxon:403651	Pfiesteriaceae
ENVO:01000302	outcrop
ENVO:03000116	snowpack
ENVO:01000782	utility line
ENVO:01001309	liquid air-water interface layer
ENVO:00002984	petroleum
UBERON:0005744	bone foramen
ENVO:00000043	wetland area
ENVO:01001056	environment determined by a biofilm on a saline surface
ENVO:01000283	lake layer
ENVO:00000421	wave-cut platform
ENVO:02000093	uranium mine
ENVO:01001809	subtropical grassland
ENVO:00000516	hummock
ENVO:01001141	carbon monoxide ice
ENVO:01000650	stream channel
ENVO:00000230	coastal wetland ecosystem
ENVO:01001887	letter paper
ENVO:01000765	informal settlement
ENVO:00000493	obsequent stream
CHEBI:23116	chlorine atom
ENVO:00010625	zoological garden
UBERON:0005388	photoreceptor array
ENVO:01001053	saline aerosol environment
UBERON:0000485	simple columnar epithelium
FOODON:00001202	winged bean food product
UBERON:0004362	pharyngeal arch 1
ENVO:03501326	bottle
ENVO:00000195	sinkhole
CHEBI:33653	aliphatic compound
ENVO:01000635	planetary landmass
FOODON:00001124	caprine cheese food product
CHEBI:26178	polyester macromolecule
UBERON:0010360	pharyngeal arch mesenchyme from head mesenchyme
FOODON:00001169	cruciferous food product
ENVO:01001207	ranch
NCBITaxon:1892265	Gloeotrichiaceae
CHEBI:33661	monocyclic compound
ENVO:00000342	ice cap dome
ENVO:03501175	psychiatric unit facility
CHEBI:36874	radical cation
UBERON:0004732	segmental subdivision of nervous system
UBERON:0001778	ciliary epithelium
UBERON:0002049	vasculature
ENVO:01001163	IUCN wilderness area
CHEBI:83811	proteinogenic amino acid derivative
UBERON:0006222	future diencephalon
ENVO:00005788	rubber plantation soil
ENVO:01000983	technosphere
FOODON:00001008	liver paste
ENVO:01001284	barium dust
CHEBI:24833	oxoacid
ENVO:00002130	hypolimnion
CHEBI:33304	chalcogen molecular entity
CHEBI:35681	secondary alcohol
ENVO:00005776	peaty paddy field soil
ENVO:01000797	gaseous environmental material
ENVO:01000133	hyperthermophilic sediment
ENVO:03600065	spring water
ENVO:2000000	chemical product
ENVO:01001230	tropical marginal sea biome
NCBITaxon:1955150	Acrididea
ENVO:03501360	equipment leg
ENVO:01001088	aerosolised liquids
ENVO:01001320	fresh water body
FOODON:00001076	sake food product
CHEBI:23043	epoxycarotenoid
CHEBI:27376	methanesulfonic acid
ENVO:01001883	hoar crystal
NCBITaxon:1437183	Mesangiospermae
ENVO:00000092	sea beach
ENVO:01001792	tropical broadleaf forest
CHEBI:37175	organic hydride
ENVO:00000048	navigation canal
ENVO:01001524	frozen land
ENVO:02000157	municipal landfill
ENVO:01000266	water vapour
UBERON:0005291	embryonic tissue
CHEBI:33319	lanthanoid atom
UBERON:0007237	1st arch mandibular component
CHEBI:33261	organosulfur compound
ENVO:03501287	livestock house
ENVO:00005754	fertilized soil
ENVO:01000847	hair ice
ENVO:01001537	sea ice hummock
ENVO:01000941	planetary subsurface zone
CHEBI:131621	C19-steroid
UBERON:0004140	primary heart field
FOODON:03315173	fish product (unspecified species)
CHEBI:143901	manganese dihydroxide
ENVO:00002243	histosol
CHEBI:63367	monosaccharide derivative
CHEBI:33575	carboxylic acid
ENVO:03501193	pharmacy
ENVO:01000326	deep chlorophyll maximum layer
ENVO:01000842	smog
FOODON:00001994	leguminous vegetable food product
FOODON:03400209	fruit jelly (us cfr)
ENVO:03500005	anthropogenic litter
FOODON:00001111	equine dairy food product
ENVO:00000163	coffee plantation
UBERON:0001421	pectoral girdle region
ENVO:00000415	raised beach
ENVO:03501165	oncology unit facility
CHEBI:37164	homopolysaccharide
ENVO:03501270	chapter house
ENVO:01001328	estuarine tidal riverine open water pycnocline
NCBITaxon:240294	Schizothrix
CHEBI:38263	2-amino-3-hydroxybutanoic acid
ENVO:00000385	stream mouth
ENVO:01001379	mussel bed
CHEBI:62967	amorphous cellulose
ENVO:01000436	waterborne particulate matter
NCBITaxon:1121	Aphanothece
ENVO:01001825	active anaerobic enrichment culturing unit
ENVO:01000408	environmental zone
ENVO:00003043	sewage plant
NCBITaxon:91827	Gunneridae
ENVO:03501327	utensil
CHEBI:24840	inorganic sulfate salt
ENVO:06105110	manufactured plastisphere
ENVO:01000382	cold desert
UBERON:0005598	trunk somite
UBERON:0017650	developing mesenchymal structure
ENVO:00000518	ditch mouth
FOODON:00001009	hot dog
ENVO:02000019	bodily fluid material
ENVO:00000197	endorheic lake
ENVO:01000799	astronomical body
CHEBI:17087	ketone
ENVO:03501296	cheese processing plant
CHEBI:50594	carbon nanotube
ENVO:01000317	aquatic environment
CHEBI:26935	tetraterpenoid
CHEBI:35107	azane
UBERON:0013702	body proper
ENVO:03000132	firebreak
UBERON:0000019	camera-type eye
CHEBI:3992	cyclic ketone
CHEBI:24913	isoprenoid
ENVO:01000490	sandy building floor
ENVO:00003031	animal manure
ENVO:01001683	gaseous surface layer
CHEBI:32628	leucinium
CHEBI:24632	hydrocarbon
ENVO:00000406	mid-ocean ridge
ENVO:03510000	wood dust
CHEBI:39479	butadiene
CHEBI:33585	lead molecular entity
CHEBI:61250	brevetoxin A
ENVO:01001033	digestive tract environment
CHEBI:60737	polyurethane polymer
ENVO:00000116	vineyard
CHEBI:18230	chlorophyll a
UBERON:0000475	organism subdivision
ENVO:00005743	roadside soil
ENVO:03501257	barn
FOODON:00001242	spice or herb
ENVO:02000022	excreta material
ENVO:03501282	hangar
ENVO:2000003	agricultural wastewater treatment plant
ENVO:00000258	alluvial plain
ENVO:00000551	endorheic basin
ENVO:01000076	marine chemocline
ENVO:03000041	brine channel
ENVO:01001849	glaze
ENVO:03600068	ice wedge
ENVO:02000045	red clay
ENVO:00002222	food shop
ENVO:01000036	oceanic mesopelagic zone biome
ENVO:00000158	causeway
ENVO:00002178	iron-reducing zone of petroleum contaminated sediment
ENVO:01000936	dedicated campground
ENVO:01001649	heavy fraction material
ENVO:01000779	public infrastructure
ENVO:02000043	biological product
PCO:0000031	organismal entity
ENVO:00005739	sea foam
ENVO:01001147	helium planet
NCBITaxon:2836	Bacillariophyta
UBERON:0018674	heart vasculature
ENVO:01001650	light fraction material
CHEBI:33358	cobalt group element atom
ENVO:06105118	lost fishing gear
ENVO:01001687	mass of solid material
ENVO:03501366	screw conveyor
CHEBI:17632	nitrate
ENVO:01000773	village
ENVO:01000300	atmospheric Taylor column
ENVO:01000368	anchialine pool
ENVO:00000222	oceanic island
ENVO:01001776	subsurface zone of an astronomical body
CHEBI:51143	nitrogen molecular entity
UBERON:0006965	vascular cord
ENVO:00002141	leachate
ENVO:03000074	grease ice layer
ENVO:00000350	somma volcano
UBERON:0001630	muscle organ
ENVO:00003093	poly-beta-hydroxybutyrate enriched soil
UBERON:0011821	irregular connective tissue
ENVO:01000338	litter layer
NCBITaxon:33213	Bilateria
ENVO:01001098	tectonic plate boundary
CHEBI:26082	phosphorus molecular entity
UBERON:0004141	heart tube
ENVO:01001128	mini-Neptune
ENVO:00000037	ditch
FOODON:03315302	cocoa food product
UBERON:0001003	skin epidermis
ENVO:01000126	marine sub-littoral zone
ENVO:01000254	environmental system
ENVO:00000488	glacial lake
ENVO:01001846	depth hoar
ENVO:2100000	anatomical entity environment
ENVO:01001383	area of attached Modiolus assemblages
ENVO:00000562	park
ENVO:02000027	blood plasma material
CHEBI:33671	heteropolycyclic compound
ENVO:01000980	channel of an intermittent stream
CHEBI:29075	mononucleotide
ENVO:00005756	lawn soil
FOODON:03400861	prepared food product (eurofir)
UBERON:0001796	aqueous humor of eyeball
CHEBI:24433	group
ENVO:00000416	coastal dune
ENVO:01000243	boulder
ENVO:02000024	aqueous humour material
UBERON:0011823	dense connective tissue
ENVO:01001129	super-Jupiter
ENVO:00000554	saddle dam
ENVO:03501133	homeless shelter
CHEBI:16474	NADPH
CHEBI:30222	neutron
ENVO:01000060	particulate environmental material
UBERON:0000172	vomit
ENVO:00000228	inverse estuary
ENVO:03600071	cyanobacterial bloom
UBERON:0000307	blastula
ENVO:03000082	thermokarst lake
UBERON:0007798	vascular system
NCBITaxon:28073	Lyngbya
ENVO:03520005	cloud top
ENVO:00000367	IUCN national park
ENVO:01001684	interface layer
ENVO:01000399	tropical needleleaf forest
ENVO:03600030	soil horizon
ENVO:00005746	savanna soil
ENVO:00003032	fresh animal manure
FOODON:00001129	goat milk cheese food product
ENVO:01001030	environment determined by a metazoan secretion
ENVO:00000473	gravel pit
CHEBI:36389	saturated organic heteromonocyclic parent
ENVO:01000197	broadleaf forest biome
ENVO:00005766	limed soil
CHEBI:26607	saturated fatty acid
ENVO:01000858	marine upwelling biome
ENVO:01001614	ice-bearing permafrost
CHEBI:27363	zinc atom
ENVO:01001275	solid layer
NCBITaxon:1892263	Hapalosiphonaceae
ENVO:03501116	rapid transit system
ENVO:00000520	landslide
ENVO:03000084	thermokarst depression
ENVO:01001187	holothurian digestive tract
ENVO:01000336	shrub layer
ENVO:01001462	UNEP-WCMC class 2 mountain
ENVO:01003003	particle of clay
ENVO:00000053	freshwater marsh
ENVO:03501275	corn exchange
ENVO:01000648	magma
UBERON:0003104	mesenchyme
ENVO:01001781	part of a landmass
ENVO:01000821	photosphere
CHEBI:35426	ortho-fused bicyclic arene
ENVO:03501197	institutional building
ENVO:00000198	ice-covered lake
ENVO:03600072	ophiolites
CHEBI:33415	elemental carbon
NCBITaxon:6101	Anthozoa
CHEBI:166975	soybean oil
FOODON:03301977	beverage food product
ENVO:01000483	flat glass
ENVO:01001268	urban stormwater
ENVO:00000463	harbour
CHEBI:28694	copper atom
NCBITaxon:169697	Arecoideae
FOODON:00001007	sausage food product
ENVO:06105238	residual water in soil
ENVO:01001714	occluded front
UBERON:0004111	anatomical conduit
CHEBI:62764	reactive nitrogen species
ENVO:01001804	subtropical forest
CHEBI:36963	organooxygen compound
ENVO:00005804	nest of ant
ENVO:01000165	trophosome
UBERON:0000481	multi-tissue structure
CHEBI:36962	organochalcogen compound
ENVO:00009725	ice piedmont
CHEBI:24839	inorganic salt
ENVO:01001402	haze
ENVO:01000998	environmental system determined by a material
ENVO:01000183	tropical desert biome
CHEBI:33434	elemental halogen
ENVO:01001847	hoarfrost
CHEBI:26708	sodium atom
ENVO:00005775	salt contaminated soil
ENVO:01001527	plastic-frozen soil
ENVO:02000023	bile material
ENVO:02000116	aluminum welding fume
ENVO:01000643	inner planetary core
ENVO:01001783	liquid surface of an astronomical body
ENVO:00000129	stream valley
UBERON:0002307	choroid plexus of lateral ventricle
NCBITaxon:314295	Hominoidea
ENVO:03605002	epipelon
CHEBI:139291	chlorophyll(1-)
ENVO:00000225	highly stratified estuary
ENVO:01000019	cave floor
NCBITaxon:7008	Schistocerca
ENVO:01001388	oceanic mussel bed
ENVO:00000248	glacial valley
ENVO:03501310	switch
ENVO:03501169	pediatric unit facility
ENVO:03501272	mosque
CHEBI:24870	ion
UBERON:0009569	subdivision of trunk
ENVO:00000368	ephemeral island
FOODON:00001098	fermented apple beverage
ENVO:01001013	reflection rainbow
ENVO:00000893	xeric basin biome
UBERON:0004277	eye muscle
ENVO:00005751	jungle soil
ENVO:00002018	sewage
ENVO:00000491	subsequent stream
CHEBI:33482	sulfur oxoanion
FOODON:00001878	frozen dairy dessert
ENVO:03501173	post-anesthesia care unit facility
ENVO:00000508	terrace
FOODON:00002156	plant stem or spear vegetable food product
CHEBI:27856	acetamide
ENVO:01000309	cold environment
FOODON:00002753	bean (whole)
ENVO:01001132	hot Neptune
ENVO:00005777	steppe soil
ENVO:01000298	continental margin
FOODON:00001074	barley malt vinegar
ENVO:03501267	peeler
CHEBI:16136	hydrogen sulfide
ENVO:00000256	floodway
ENVO:03501336	place of worship
UBERON:0016888	transitional anatomical structure
FOODON:03401095	50192900 - pasta/noodles  (gs1 gpc)
UBERON:0000915	thoracic segment of trunk
ENVO:2100003	skin environment
ENVO:01000043	neritic mesopelagic zone biome
ENVO:01001181	rhizoplane
ENVO:01001071	impact crater
ENVO:00002179	intertidal sediment
ENVO:00000017	saline hydrographic feature
ENVO:03600082	crustal fluid
ENVO:03510034	turpentine
CHEBI:33499	uranium molecular entity
ENVO:00000212	marine abyssalpelagic zone
ENVO:03501307	ceramic
ENVO:00000397	lake channel
ENVO:06105026	granule of plastic foam
ENVO:01000567	paraffin lantern
ENVO:03000046	frazil ice
ENVO:00003081	metal contaminated soil
ENVO:01000488	wooden building floor
ENVO:01001357	desert
ENVO:01000590	mattress
NCBITaxon:8457	Sauropsida
ENVO:00000544	leat
ENVO:00000312	sandur
ENVO:00000480	peak
ENVO:03600049	smokeless tobacco
ENVO:00000052	volcanic crater lake
ENVO:01000324	planetary surface
UBERON:0006568	hypothalamic nucleus
UBERON:0000078	mixed ectoderm/mesoderm/endoderm-derived structure
ENVO:00000058	underground lake
ENVO:00000065	railway
UBERON:0001898	hypothalamus
ENVO:01000628	plant litter
UBERON:0001013	adipose tissue
ENVO:01000872	ballast water
FOODON:00001192	quinoa food product
ENVO:01001302	estuarine coastal surface layer
ENVO:00000296	rice field
ENVO:01000016	silt
NCBITaxon:10239	Viruses
ENVO:03500016	electroplating fume
ENVO:01001509	terrestrial ice calf
CHEBI:26400	purine ribonucleotide
ENVO:00000369	brine pool
ENVO:00000114	agricultural field
CHEBI:25699	organic ion
UBERON:0005289	tela choroidea of telencephalic ventricle
UBERON:0000153	anterior region of body
UBERON:0012361	internal anal region
ENVO:01000184	subtropical desert biome
ENVO:01000891	area of pastureland or hayfields
CHEBI:33747	nickel group molecular entity
ENVO:01000823	illuminated biosphere part
CHEBI:24431	chemical entity
CHEBI:33497	transition element molecular entity
ENVO:01000963	diatomite particle
